datetime,country,import_mw,export_mw,scheduled_foreign_exchange_mw
2026-06-19 11:30:00,Malta,0.0,162.0,-162.0
2026-06-19 11:30:00,Slovenia,399.0,0.0,399.0
2026-06-19 11:30:00,Montenegro,600.0,0.0,600.0
2026-06-19 11:15:00,Austria,382.0,0.0,382.0
2026-06-19 11:15:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 11:15:00,Slovenia,399.0,0.0,399.0
2026-06-19 11:15:00,Montenegro,600.0,0.0,600.0
2026-06-19 11:15:00,Malta,0.0,163.0,-163.0
2026-06-19 11:15:00,Greece,250.0,0.0,250.0
2026-06-19 11:15:00,France,2873.0,0.0,2873.0
2026-06-19 11:15:00,Corsica,0.0,58.0,-58.0
2026-06-19 11:00:00,Slovenia,399.0,0.0,399.0
2026-06-19 11:00:00,Montenegro,600.0,0.0,600.0
2026-06-19 11:00:00,Malta,0.0,165.0,-165.0
2026-06-19 11:00:00,Greece,250.0,0.0,250.0
2026-06-19 11:00:00,France,2873.0,0.0,2873.0
2026-06-19 11:00:00,Corsica,0.0,58.0,-58.0
2026-06-19 11:00:00,Austria,382.0,0.0,382.0
2026-06-19 11:00:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 10:45:00,Malta,0.0,169.0,-169.0
2026-06-19 10:45:00,Montenegro,590.0,0.0,590.0
2026-06-19 10:45:00,Slovenia,399.0,0.0,399.0
2026-06-19 10:45:00,Greece,250.0,0.0,250.0
2026-06-19 10:45:00,France,2873.0,0.0,2873.0
2026-06-19 10:45:00,Corsica,0.0,71.0,-71.0
2026-06-19 10:45:00,Austria,382.0,0.0,382.0
2026-06-19 10:45:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 10:30:00,France,2873.0,0.0,2873.0
2026-06-19 10:30:00,Corsica,0.0,71.0,-71.0
2026-06-19 10:30:00,Austria,382.0,0.0,382.0
2026-06-19 10:30:00,Greece,250.0,0.0,250.0
2026-06-19 10:30:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 10:30:00,Slovenia,399.0,0.0,399.0
2026-06-19 10:30:00,Montenegro,590.0,0.0,590.0
2026-06-19 10:30:00,Malta,0.0,171.0,-171.0
2026-06-19 10:15:00,Slovenia,399.0,0.0,399.0
2026-06-19 10:15:00,Montenegro,590.0,0.0,590.0
2026-06-19 10:15:00,Malta,0.0,175.0,-175.0
2026-06-19 10:15:00,Austria,382.0,0.0,382.0
2026-06-19 10:15:00,Corsica,0.0,71.0,-71.0
2026-06-19 10:15:00,France,2873.0,0.0,2873.0
2026-06-19 10:15:00,Greece,250.0,0.0,250.0
2026-06-19 10:15:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 10:00:00,Austria,382.0,0.0,382.0
2026-06-19 10:00:00,Corsica,0.0,71.0,-71.0
2026-06-19 10:00:00,France,2873.0,0.0,2873.0
2026-06-19 10:00:00,Greece,250.0,0.0,250.0
2026-06-19 10:00:00,Malta,0.0,180.0,-180.0
2026-06-19 10:00:00,Montenegro,590.0,0.0,590.0
2026-06-19 10:00:00,Slovenia,399.0,0.0,399.0
2026-06-19 10:00:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 09:45:00,Austria,382.0,0.0,382.0
2026-06-19 09:45:00,Corsica,0.0,76.0,-76.0
2026-06-19 09:45:00,France,2873.0,0.0,2873.0
2026-06-19 09:45:00,Greece,250.0,0.0,250.0
2026-06-19 09:45:00,Malta,0.0,186.0,-186.0
2026-06-19 09:45:00,Montenegro,507.0,0.0,507.0
2026-06-19 09:45:00,Slovenia,399.0,0.0,399.0
2026-06-19 09:45:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 09:30:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 09:30:00,Austria,382.0,0.0,382.0
2026-06-19 09:30:00,Corsica,0.0,76.0,-76.0
2026-06-19 09:30:00,France,2873.0,0.0,2873.0
2026-06-19 09:30:00,Greece,250.0,0.0,250.0
2026-06-19 09:30:00,Malta,0.0,189.0,-189.0
2026-06-19 09:30:00,Slovenia,399.0,0.0,399.0
2026-06-19 09:30:00,Montenegro,507.0,0.0,507.0
2026-06-19 09:15:00,Slovenia,399.0,0.0,399.0
2026-06-19 09:15:00,Montenegro,507.0,0.0,507.0
2026-06-19 09:15:00,Malta,0.0,172.0,-172.0
2026-06-19 09:15:00,Greece,250.0,0.0,250.0
2026-06-19 09:15:00,France,2873.0,0.0,2873.0
2026-06-19 09:15:00,Corsica,0.0,76.0,-76.0
2026-06-19 09:15:00,Austria,382.0,0.0,382.0
2026-06-19 09:15:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 09:00:00,Slovenia,399.0,0.0,399.0
2026-06-19 09:00:00,Montenegro,507.0,0.0,507.0
2026-06-19 09:00:00,Malta,0.0,200.0,-200.0
2026-06-19 09:00:00,Greece,250.0,0.0,250.0
2026-06-19 09:00:00,France,2873.0,0.0,2873.0
2026-06-19 09:00:00,Corsica,0.0,76.0,-76.0
2026-06-19 09:00:00,Austria,382.0,0.0,382.0
2026-06-19 09:00:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 08:45:00,Austria,382.0,0.0,382.0
2026-06-19 08:45:00,Corsica,0.0,76.0,-76.0
2026-06-19 08:45:00,France,2873.0,0.0,2873.0
2026-06-19 08:45:00,Greece,250.0,0.0,250.0
2026-06-19 08:45:00,Malta,0.0,203.0,-203.0
2026-06-19 08:45:00,Montenegro,554.0,0.0,554.0
2026-06-19 08:45:00,Slovenia,399.0,0.0,399.0
2026-06-19 08:45:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 08:30:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 08:30:00,Austria,382.0,0.0,382.0
2026-06-19 08:30:00,Corsica,0.0,76.0,-76.0
2026-06-19 08:30:00,France,2873.0,0.0,2873.0
2026-06-19 08:30:00,Greece,250.0,0.0,250.0
2026-06-19 08:30:00,Malta,0.0,207.0,-207.0
2026-06-19 08:30:00,Slovenia,399.0,0.0,399.0
2026-06-19 08:30:00,Montenegro,554.0,0.0,554.0
2026-06-19 08:15:00,Slovenia,399.0,0.0,399.0
2026-06-19 08:15:00,Montenegro,554.0,0.0,554.0
2026-06-19 08:15:00,Malta,0.0,190.0,-190.0
2026-06-19 08:15:00,Greece,250.0,0.0,250.0
2026-06-19 08:15:00,France,2873.0,0.0,2873.0
2026-06-19 08:15:00,Corsica,0.0,76.0,-76.0
2026-06-19 08:15:00,Austria,382.0,0.0,382.0
2026-06-19 08:15:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 08:00:00,Slovenia,399.0,0.0,399.0
2026-06-19 08:00:00,Montenegro,554.0,0.0,554.0
2026-06-19 08:00:00,Malta,0.0,189.0,-189.0
2026-06-19 08:00:00,Greece,250.0,0.0,250.0
2026-06-19 08:00:00,France,2873.0,0.0,2873.0
2026-06-19 08:00:00,Corsica,0.0,76.0,-76.0
2026-06-19 08:00:00,Austria,382.0,0.0,382.0
2026-06-19 08:00:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 07:45:00,Austria,382.0,0.0,382.0
2026-06-19 07:45:00,Corsica,0.0,72.0,-72.0
2026-06-19 07:45:00,France,2873.0,0.0,2873.0
2026-06-19 07:45:00,Greece,250.0,0.0,250.0
2026-06-19 07:45:00,Malta,0.0,208.0,-208.0
2026-06-19 07:45:00,Montenegro,530.0,0.0,530.0
2026-06-19 07:45:00,Slovenia,399.0,0.0,399.0
2026-06-19 07:45:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 07:30:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 07:30:00,Austria,382.0,0.0,382.0
2026-06-19 07:30:00,Corsica,0.0,72.0,-72.0
2026-06-19 07:30:00,France,2873.0,0.0,2873.0
2026-06-19 07:30:00,Greece,250.0,0.0,250.0
2026-06-19 07:30:00,Malta,0.0,184.0,-184.0
2026-06-19 07:30:00,Slovenia,399.0,0.0,399.0
2026-06-19 07:30:00,Montenegro,530.0,0.0,530.0
2026-06-19 07:15:00,Slovenia,399.0,0.0,399.0
2026-06-19 07:15:00,Montenegro,530.0,0.0,530.0
2026-06-19 07:15:00,Malta,0.0,183.0,-183.0
2026-06-19 07:15:00,Greece,250.0,0.0,250.0
2026-06-19 07:15:00,France,2873.0,0.0,2873.0
2026-06-19 07:15:00,Corsica,0.0,72.0,-72.0
2026-06-19 07:15:00,Austria,382.0,0.0,382.0
2026-06-19 07:15:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 07:00:00,Slovenia,399.0,0.0,399.0
2026-06-19 07:00:00,Montenegro,530.0,0.0,530.0
2026-06-19 07:00:00,Malta,0.0,177.0,-177.0
2026-06-19 07:00:00,Greece,250.0,0.0,250.0
2026-06-19 07:00:00,France,2873.0,0.0,2873.0
2026-06-19 07:00:00,Corsica,0.0,72.0,-72.0
2026-06-19 07:00:00,Austria,382.0,0.0,382.0
2026-06-19 07:00:00,Switzerland,1754.0,0.0,1754.0
2026-06-19 06:45:00,Austria,370.0,0.0,370.0
2026-06-19 06:45:00,Corsica,0.0,118.0,-118.0
2026-06-19 06:45:00,France,2703.0,0.0,2703.0
2026-06-19 06:45:00,Greece,250.0,0.0,250.0
2026-06-19 06:45:00,Malta,0.0,164.0,-164.0
2026-06-19 06:45:00,Montenegro,555.0,0.0,555.0
2026-06-19 06:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 06:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 06:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 06:30:00,Austria,370.0,0.0,370.0
2026-06-19 06:30:00,Corsica,0.0,118.0,-118.0
2026-06-19 06:30:00,France,2703.0,0.0,2703.0
2026-06-19 06:30:00,Greece,250.0,0.0,250.0
2026-06-19 06:30:00,Malta,0.0,157.0,-157.0
2026-06-19 06:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 06:30:00,Montenegro,555.0,0.0,555.0
2026-06-19 06:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 06:15:00,Montenegro,555.0,0.0,555.0
2026-06-19 06:15:00,Malta,0.0,150.0,-150.0
2026-06-19 06:15:00,Greece,250.0,0.0,250.0
2026-06-19 06:15:00,France,2703.0,0.0,2703.0
2026-06-19 06:15:00,Corsica,0.0,118.0,-118.0
2026-06-19 06:15:00,Austria,370.0,0.0,370.0
2026-06-19 06:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 06:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 06:00:00,Montenegro,555.0,0.0,555.0
2026-06-19 06:00:00,Malta,0.0,167.0,-167.0
2026-06-19 06:00:00,Greece,250.0,0.0,250.0
2026-06-19 06:00:00,France,2703.0,0.0,2703.0
2026-06-19 06:00:00,Corsica,0.0,118.0,-118.0
2026-06-19 06:00:00,Austria,370.0,0.0,370.0
2026-06-19 06:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 05:45:00,Austria,370.0,0.0,370.0
2026-06-19 05:45:00,Corsica,0.0,112.0,-112.0
2026-06-19 05:45:00,France,2703.0,0.0,2703.0
2026-06-19 05:45:00,Greece,250.0,0.0,250.0
2026-06-19 05:45:00,Malta,0.0,177.0,-177.0
2026-06-19 05:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 05:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 05:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 05:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 05:30:00,Austria,370.0,0.0,370.0
2026-06-19 05:30:00,Corsica,0.0,112.0,-112.0
2026-06-19 05:30:00,France,2703.0,0.0,2703.0
2026-06-19 05:30:00,Greece,250.0,0.0,250.0
2026-06-19 05:30:00,Malta,0.0,172.0,-172.0
2026-06-19 05:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 05:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 05:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 05:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 05:15:00,Malta,0.0,169.0,-169.0
2026-06-19 05:15:00,Greece,250.0,0.0,250.0
2026-06-19 05:15:00,France,2703.0,0.0,2703.0
2026-06-19 05:15:00,Corsica,0.0,112.0,-112.0
2026-06-19 05:15:00,Austria,370.0,0.0,370.0
2026-06-19 05:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 05:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 05:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 05:00:00,Malta,0.0,166.0,-166.0
2026-06-19 05:00:00,Greece,250.0,0.0,250.0
2026-06-19 05:00:00,France,2703.0,0.0,2703.0
2026-06-19 05:00:00,Corsica,0.0,112.0,-112.0
2026-06-19 05:00:00,Austria,370.0,0.0,370.0
2026-06-19 05:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 04:45:00,Austria,370.0,0.0,370.0
2026-06-19 04:45:00,Corsica,0.0,110.0,-110.0
2026-06-19 04:45:00,France,2703.0,0.0,2703.0
2026-06-19 04:45:00,Greece,250.0,0.0,250.0
2026-06-19 04:45:00,Malta,0.0,163.0,-163.0
2026-06-19 04:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 04:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 04:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 04:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 04:30:00,Austria,370.0,0.0,370.0
2026-06-19 04:30:00,Corsica,0.0,110.0,-110.0
2026-06-19 04:30:00,France,2703.0,0.0,2703.0
2026-06-19 04:30:00,Greece,250.0,0.0,250.0
2026-06-19 04:30:00,Malta,0.0,163.0,-163.0
2026-06-19 04:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 04:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 04:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 04:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 04:15:00,Malta,0.0,161.0,-161.0
2026-06-19 04:15:00,Greece,250.0,0.0,250.0
2026-06-19 04:15:00,France,2703.0,0.0,2703.0
2026-06-19 04:15:00,Corsica,0.0,110.0,-110.0
2026-06-19 04:15:00,Austria,370.0,0.0,370.0
2026-06-19 04:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 04:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 04:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 04:00:00,Malta,0.0,152.0,-152.0
2026-06-19 04:00:00,Greece,250.0,0.0,250.0
2026-06-19 04:00:00,France,2703.0,0.0,2703.0
2026-06-19 04:00:00,Corsica,0.0,110.0,-110.0
2026-06-19 04:00:00,Austria,370.0,0.0,370.0
2026-06-19 04:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 03:45:00,Austria,370.0,0.0,370.0
2026-06-19 03:45:00,Corsica,0.0,112.0,-112.0
2026-06-19 03:45:00,France,2703.0,0.0,2703.0
2026-06-19 03:45:00,Greece,250.0,0.0,250.0
2026-06-19 03:45:00,Malta,0.0,162.0,-162.0
2026-06-19 03:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 03:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 03:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 03:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 03:30:00,Austria,370.0,0.0,370.0
2026-06-19 03:30:00,Corsica,0.0,112.0,-112.0
2026-06-19 03:30:00,France,2703.0,0.0,2703.0
2026-06-19 03:30:00,Greece,250.0,0.0,250.0
2026-06-19 03:30:00,Malta,0.0,135.0,-135.0
2026-06-19 03:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 03:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 03:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 03:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 03:15:00,Malta,0.0,138.0,-138.0
2026-06-19 03:15:00,Greece,250.0,0.0,250.0
2026-06-19 03:15:00,France,2703.0,0.0,2703.0
2026-06-19 03:15:00,Corsica,0.0,112.0,-112.0
2026-06-19 03:15:00,Austria,370.0,0.0,370.0
2026-06-19 03:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 03:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 03:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 03:00:00,Malta,0.0,138.0,-138.0
2026-06-19 03:00:00,Greece,250.0,0.0,250.0
2026-06-19 03:00:00,France,2703.0,0.0,2703.0
2026-06-19 03:00:00,Corsica,0.0,112.0,-112.0
2026-06-19 03:00:00,Austria,370.0,0.0,370.0
2026-06-19 03:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 02:45:00,Austria,370.0,0.0,370.0
2026-06-19 02:45:00,Corsica,0.0,118.0,-118.0
2026-06-19 02:45:00,France,2703.0,0.0,2703.0
2026-06-19 02:45:00,Greece,250.0,0.0,250.0
2026-06-19 02:45:00,Malta,0.0,141.0,-141.0
2026-06-19 02:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 02:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 02:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 02:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 02:30:00,Austria,370.0,0.0,370.0
2026-06-19 02:30:00,Corsica,0.0,118.0,-118.0
2026-06-19 02:30:00,France,2703.0,0.0,2703.0
2026-06-19 02:30:00,Greece,250.0,0.0,250.0
2026-06-19 02:30:00,Malta,0.0,145.0,-145.0
2026-06-19 02:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 02:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 02:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 02:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 02:15:00,Malta,0.0,147.0,-147.0
2026-06-19 02:15:00,Greece,250.0,0.0,250.0
2026-06-19 02:15:00,France,2703.0,0.0,2703.0
2026-06-19 02:15:00,Corsica,0.0,118.0,-118.0
2026-06-19 02:15:00,Austria,370.0,0.0,370.0
2026-06-19 02:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 02:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 02:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 02:00:00,Malta,0.0,152.0,-152.0
2026-06-19 02:00:00,Greece,250.0,0.0,250.0
2026-06-19 02:00:00,France,2703.0,0.0,2703.0
2026-06-19 02:00:00,Corsica,0.0,118.0,-118.0
2026-06-19 02:00:00,Austria,370.0,0.0,370.0
2026-06-19 02:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 01:45:00,Austria,370.0,0.0,370.0
2026-06-19 01:45:00,Corsica,0.0,129.0,-129.0
2026-06-19 01:45:00,France,2703.0,0.0,2703.0
2026-06-19 01:45:00,Greece,250.0,0.0,250.0
2026-06-19 01:45:00,Malta,0.0,142.0,-142.0
2026-06-19 01:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 01:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 01:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 01:30:00,Corsica,0.0,129.0,-129.0
2026-06-19 01:30:00,France,2703.0,0.0,2703.0
2026-06-19 01:30:00,Greece,250.0,0.0,250.0
2026-06-19 01:30:00,Malta,0.0,147.0,-147.0
2026-06-19 01:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 01:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 01:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 01:30:00,Austria,370.0,0.0,370.0
2026-06-19 01:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 01:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 01:15:00,Malta,0.0,154.0,-154.0
2026-06-19 01:15:00,Greece,250.0,0.0,250.0
2026-06-19 01:15:00,France,2703.0,0.0,2703.0
2026-06-19 01:15:00,Corsica,0.0,129.0,-129.0
2026-06-19 01:15:00,Austria,370.0,0.0,370.0
2026-06-19 01:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 01:00:00,Slovenia,369.0,0.0,369.0
2026-06-19 01:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 01:00:00,Malta,0.0,157.0,-157.0
2026-06-19 01:00:00,Greece,250.0,0.0,250.0
2026-06-19 01:00:00,France,2703.0,0.0,2703.0
2026-06-19 01:00:00,Corsica,0.0,129.0,-129.0
2026-06-19 01:00:00,Austria,370.0,0.0,370.0
2026-06-19 01:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 00:45:00,Austria,303.0,0.0,303.0
2026-06-19 00:45:00,Corsica,0.0,145.0,-145.0
2026-06-19 00:45:00,France,2703.0,0.0,2703.0
2026-06-19 00:45:00,Greece,250.0,0.0,250.0
2026-06-19 00:45:00,Malta,0.0,134.0,-134.0
2026-06-19 00:45:00,Montenegro,570.0,0.0,570.0
2026-06-19 00:45:00,Slovenia,369.0,0.0,369.0
2026-06-19 00:45:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 00:30:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 00:30:00,Austria,303.0,0.0,303.0
2026-06-19 00:30:00,Corsica,0.0,145.0,-145.0
2026-06-19 00:30:00,France,2703.0,0.0,2703.0
2026-06-19 00:30:00,Greece,250.0,0.0,250.0
2026-06-19 00:30:00,Malta,0.0,111.0,-111.0
2026-06-19 00:30:00,Slovenia,369.0,0.0,369.0
2026-06-19 00:30:00,Montenegro,570.0,0.0,570.0
2026-06-19 00:15:00,Slovenia,369.0,0.0,369.0
2026-06-19 00:15:00,Montenegro,570.0,0.0,570.0
2026-06-19 00:15:00,Malta,0.0,120.0,-120.0
2026-06-19 00:15:00,Greece,250.0,0.0,250.0
2026-06-19 00:15:00,France,2703.0,0.0,2703.0
2026-06-19 00:15:00,Corsica,0.0,145.0,-145.0
2026-06-19 00:15:00,Austria,303.0,0.0,303.0
2026-06-19 00:15:00,Switzerland,1662.0,0.0,1662.0
2026-06-19 00:00:00,Slovenia,54.2,0.0,54.2
2026-06-19 00:00:00,Montenegro,570.0,0.0,570.0
2026-06-19 00:00:00,Malta,0.0,109.0,-109.0
2026-06-19 00:00:00,Greece,250.0,0.0,250.0
2026-06-19 00:00:00,France,2703.0,0.0,2703.0
2026-06-19 00:00:00,Corsica,0.0,145.0,-145.0
2026-06-19 00:00:00,Austria,0.0,151.5,-151.5
2026-06-19 00:00:00,Switzerland,1662.0,0.0,1662.0
2026-06-18 23:45:00,Austria,0.0,102.0,-102.0
2026-06-18 23:45:00,Corsica,0.0,147.0,-147.0
2026-06-18 23:45:00,France,3860.0,0.0,3860.0
2026-06-18 23:45:00,Greece,250.0,0.0,250.0
2026-06-18 23:45:00,Malta,0.0,79.0,-79.0
2026-06-18 23:45:00,Montenegro,125.0,0.0,125.0
2026-06-18 23:45:00,Slovenia,0.0,241.8,-241.8
2026-06-18 23:45:00,Switzerland,1914.0,0.0,1914.0
2026-06-18 23:30:00,Switzerland,1918.0,0.0,1918.0
2026-06-18 23:30:00,Austria,0.0,159.9,-159.9
2026-06-18 23:30:00,Corsica,0.0,147.0,-147.0
2026-06-18 23:30:00,France,3860.0,0.0,3860.0
2026-06-18 23:30:00,Greece,250.0,0.0,250.0
2026-06-18 23:30:00,Malta,0.0,90.0,-90.0
2026-06-18 23:30:00,Slovenia,0.0,308.0,-308.0
2026-06-18 23:30:00,Montenegro,125.0,0.0,125.0
2026-06-18 23:15:00,Slovenia,0.0,869.0,-869.0
2026-06-18 23:15:00,Montenegro,125.0,0.0,125.0
2026-06-18 23:15:00,Malta,0.0,99.0,-99.0
2026-06-18 23:15:00,Greece,250.0,0.0,250.0
2026-06-18 23:15:00,France,3860.0,0.0,3860.0
2026-06-18 23:15:00,Corsica,0.0,147.0,-147.0
2026-06-18 23:15:00,Austria,0.0,107.0,-107.0
2026-06-18 23:15:00,Switzerland,1918.0,0.0,1918.0
2026-06-18 23:00:00,Slovenia,0.0,869.0,-869.0
2026-06-18 23:00:00,Montenegro,125.0,0.0,125.0
2026-06-18 23:00:00,Malta,0.0,108.0,-108.0
2026-06-18 23:00:00,Greece,250.0,0.0,250.0
2026-06-18 23:00:00,France,3860.0,0.0,3860.0
2026-06-18 23:00:00,Corsica,0.0,147.0,-147.0
2026-06-18 23:00:00,Austria,0.0,170.0,-170.0
2026-06-18 23:00:00,Switzerland,1943.0,0.0,1943.0
2026-06-18 22:45:00,Austria,0.0,150.0,-150.0
2026-06-18 22:45:00,Corsica,0.0,146.0,-146.0
2026-06-18 22:45:00,France,3568.0,0.0,3568.0
2026-06-18 22:45:00,Greece,250.0,0.0,250.0
2026-06-18 22:45:00,Malta,0.0,117.0,-117.0
2026-06-18 22:45:00,Montenegro,212.0,0.0,212.0
2026-06-18 22:45:00,Slovenia,0.0,849.0,-849.0
2026-06-18 22:45:00,Switzerland,2064.0,0.0,2064.0
2026-06-18 22:30:00,Switzerland,2064.0,0.0,2064.0
2026-06-18 22:30:00,Austria,0.0,150.0,-150.0
2026-06-18 22:30:00,Corsica,0.0,146.0,-146.0
2026-06-18 22:30:00,France,3720.4,0.0,3720.4
2026-06-18 22:30:00,Greece,250.0,0.0,250.0
2026-06-18 22:30:00,Malta,0.0,126.0,-126.0
2026-06-18 22:30:00,Slovenia,0.0,849.0,-849.0
2026-06-18 22:30:00,Montenegro,212.0,0.0,212.0
2026-06-18 22:15:00,Switzerland,2064.0,0.0,2064.0
2026-06-18 22:15:00,Slovenia,0.0,849.0,-849.0
2026-06-18 22:15:00,Montenegro,212.0,0.0,212.0
2026-06-18 22:15:00,Malta,0.0,136.0,-136.0
2026-06-18 22:15:00,Greece,250.0,0.0,250.0
2026-06-18 22:15:00,France,3997.5,0.0,3997.5
2026-06-18 22:15:00,Corsica,0.0,146.0,-146.0
2026-06-18 22:15:00,Austria,0.0,150.0,-150.0
2026-06-18 22:00:00,Slovenia,0.0,849.0,-849.0
2026-06-18 22:00:00,Montenegro,212.0,0.0,212.0
2026-06-18 22:00:00,Malta,0.0,145.0,-145.0
2026-06-18 22:00:00,Greece,250.0,0.0,250.0
2026-06-18 22:00:00,France,4055.5,0.0,4055.5
2026-06-18 22:00:00,Corsica,0.0,146.0,-146.0
2026-06-18 22:00:00,Austria,0.0,150.0,-150.0
2026-06-18 22:00:00,Switzerland,2089.0,0.0,2089.0
2026-06-18 21:45:00,Austria,0.0,148.4,-148.4
2026-06-18 21:45:00,Corsica,0.0,146.0,-146.0
2026-06-18 21:45:00,France,3696.8,0.0,3696.8
2026-06-18 21:45:00,Greece,250.0,0.0,250.0
2026-06-18 21:45:00,Malta,0.0,157.0,-157.0
2026-06-18 21:45:00,Montenegro,214.0,0.0,214.0
2026-06-18 21:45:00,Slovenia,0.0,849.0,-849.0
2026-06-18 21:45:00,Switzerland,2064.0,0.0,2064.0
2026-06-18 21:30:00,Switzerland,2089.0,0.0,2089.0
2026-06-18 21:30:00,Austria,0.0,150.0,-150.0
2026-06-18 21:30:00,Corsica,0.0,146.0,-146.0
2026-06-18 21:30:00,France,4154.1,0.0,4154.1
2026-06-18 21:30:00,Greece,250.0,0.0,250.0
2026-06-18 21:30:00,Malta,0.0,165.0,-165.0
2026-06-18 21:30:00,Slovenia,0.0,849.0,-849.0
2026-06-18 21:30:00,Montenegro,214.0,0.0,214.0
2026-06-18 21:15:00,Slovenia,0.0,849.0,-849.0
2026-06-18 21:15:00,Montenegro,214.0,0.0,214.0
2026-06-18 21:15:00,Malta,0.0,171.0,-171.0
2026-06-18 21:15:00,Greece,250.0,0.0,250.0
2026-06-18 21:15:00,France,4183.0,0.0,4183.0
2026-06-18 21:15:00,Corsica,0.0,146.0,-146.0
2026-06-18 21:15:00,Austria,0.0,150.0,-150.0
2026-06-18 21:15:00,Switzerland,2064.0,0.0,2064.0
