datetime,total_load_mw,forecast_total_load_mw,bidding_zone
2026-06-15 04:00:00,806.636,811.118,Sardinia
2026-06-15 04:00:00,13866.434,13943.485,North
2026-06-15 04:00:00,3499.131,3518.574,Centre-South
2026-06-15 04:00:00,1965.287,1976.208,Centre-North
2026-06-15 04:00:00,392.716,394.898,Calabria
2026-06-15 04:00:00,24835.0,24973.0,Italy
2026-06-15 03:45:00,387.294,378.978,Calabria
2026-06-15 03:45:00,1966.748,1924.518,Centre-North
2026-06-15 03:45:00,3438.598,3364.765,Centre-South
2026-06-15 03:45:00,13701.505,13407.309,North
2026-06-15 03:45:00,812.608,795.16,Sardinia
2026-06-15 03:45:00,1605.912,1571.43,Sicily
2026-06-15 03:45:00,2724.336,2665.84,South
2026-06-15 03:45:00,24637.001,24108.0,Italy
2026-06-15 03:30:00,1960.154,1939.534,Centre-North
2026-06-15 03:30:00,3475.417,3438.858,Centre-South
2026-06-15 03:30:00,13454.307,13312.776,North
2026-06-15 03:30:00,809.605,801.089,Sardinia
2026-06-15 03:30:00,2724.936,2696.271,South
2026-06-15 03:30:00,1617.154,1600.142,Sicily
2026-06-15 03:30:00,24430.999,24174.0,Italy
2026-06-15 03:30:00,389.426,385.33,Calabria
2026-06-15 03:15:00,2649.495,2637.719,South
2026-06-15 03:15:00,1616.419,1609.235,Sicily
2026-06-15 03:15:00,809.878,806.279,Sardinia
2026-06-15 03:15:00,13392.051,13332.528,North
2026-06-15 03:15:00,3487.891,3472.388,Centre-South
2026-06-15 03:15:00,1954.156,1945.47,Centre-North
2026-06-15 03:15:00,389.11,387.381,Calabria
2026-06-15 03:15:00,24299.0,24191.0,Italy
2026-06-15 03:00:00,2599.529,2589.221,South
2026-06-15 03:00:00,1598.171,1591.834,Sicily
2026-06-15 03:00:00,801.916,798.736,Sardinia
2026-06-15 03:00:00,13422.756,13369.533,North
2026-06-15 03:00:00,3482.244,3468.437,Centre-South
2026-06-15 03:00:00,1921.128,1913.51,Centre-North
2026-06-15 03:00:00,385.255,383.728,Calabria
2026-06-15 03:00:00,24210.999,24114.999,Italy
2026-06-15 02:45:00,393.58,389.091,Calabria
2026-06-15 02:45:00,1933.051,1911.003,Centre-North
2026-06-15 02:45:00,3546.502,3506.052,Centre-South
2026-06-15 02:45:00,13419.527,13266.469,North
2026-06-15 02:45:00,806.07,796.876,Sardinia
2026-06-15 02:45:00,1606.09,1587.772,Sicily
2026-06-15 02:45:00,2669.18,2638.737,South
2026-06-15 02:45:00,24374.0,24096.0,Italy
2026-06-15 02:30:00,24397.001,24156.0,Italy
2026-06-15 02:30:00,397.899,393.968,Calabria
2026-06-15 02:30:00,1930.813,1911.74,Centre-North
2026-06-15 02:30:00,3547.179,3512.139,Centre-South
2026-06-15 02:30:00,13410.602,13278.129,North
2026-06-15 02:30:00,810.712,802.703,Sardinia
2026-06-15 02:30:00,2678.386,2651.928,South
2026-06-15 02:30:00,1621.41,1605.393,Sicily
2026-06-15 02:15:00,2599.695,2573.975,South
2026-06-15 02:15:00,1608.841,1592.924,Sicily
2026-06-15 02:15:00,797.791,789.898,Sardinia
2026-06-15 02:15:00,13474.51,13341.198,North
2026-06-15 02:15:00,3576.016,3540.636,Centre-South
2026-06-15 02:15:00,1913.24,1894.311,Centre-North
2026-06-15 02:15:00,388.906,385.059,Calabria
2026-06-15 02:15:00,24358.999,24118.001,Italy
2026-06-15 02:00:00,2663.653,2624.789,South
2026-06-15 02:00:00,1650.651,1626.567,Sicily
2026-06-15 02:00:00,817.44,805.513,Sardinia
2026-06-15 02:00:00,13546.283,13348.635,North
2026-06-15 02:00:00,3713.109,3658.932,Centre-South
2026-06-15 02:00:00,1949.307,1920.865,Centre-North
2026-06-15 02:00:00,401.557,395.698,Calabria
2026-06-15 02:00:00,24742.0,24380.999,Italy
2026-06-15 01:45:00,3781.741,3744.721,Centre-South
2026-06-15 01:45:00,13406.02,13274.786,North
2026-06-15 01:45:00,808.981,801.061,Sardinia
2026-06-15 01:45:00,1653.507,1637.321,Sicily
2026-06-15 01:45:00,2631.962,2606.198,South
2026-06-15 01:45:00,24618.999,24378.0,Italy
2026-06-15 01:45:00,405.899,401.926,Calabria
2026-06-15 01:45:00,1930.889,1911.987,Centre-North
2026-06-15 01:30:00,24790.0,24628.998,Italy
2026-06-15 01:30:00,419.526,416.801,Calabria
2026-06-15 01:30:00,1945.655,1933.019,Centre-North
2026-06-15 01:30:00,3843.976,3819.011,Centre-South
2026-06-15 01:30:00,13522.662,13434.838,North
2026-06-15 01:30:00,814.037,808.75,Sardinia
2026-06-15 01:30:00,2575.429,2558.702,South
2026-06-15 01:30:00,1668.715,1657.877,Sicily
2026-06-15 01:15:00,2692.75,2696.298,South
2026-06-15 01:15:00,1685.96,1688.182,Sicily
2026-06-15 01:15:00,823.501,824.586,Sardinia
2026-06-15 01:15:00,13691.695,13709.738,North
2026-06-15 01:15:00,3759.122,3764.076,Centre-South
2026-06-15 01:15:00,1957.353,1959.932,Centre-North
2026-06-15 01:15:00,430.62,431.187,Calabria
2026-06-15 01:15:00,25041.001,25073.999,Italy
2026-06-15 01:00:00,2747.858,2740.052,South
2026-06-15 01:00:00,1708.201,1703.348,Sicily
2026-06-15 01:00:00,835.312,832.939,Sardinia
2026-06-15 01:00:00,13830.662,13791.369,North
2026-06-15 01:00:00,3806.926,3796.11,Centre-South
2026-06-15 01:00:00,1977.869,1972.25,Centre-North
2026-06-15 01:00:00,436.173,434.933,Calabria
2026-06-15 01:00:00,25343.001,25271.001,Italy
2026-06-15 00:45:00,444.476,438.636,Calabria
2026-06-15 00:45:00,2010.362,1983.945,Centre-North
2026-06-15 00:45:00,3894.41,3843.235,Centre-South
2026-06-15 00:45:00,13967.18,13783.645,North
2026-06-15 00:45:00,845.523,834.413,Sardinia
2026-06-15 00:45:00,1729.679,1706.95,Sicily
2026-06-15 00:45:00,2754.37,2718.176,South
2026-06-15 00:45:00,25646.0,25309.0,Italy
2026-06-15 00:30:00,25998.0,25794.0,Italy
2026-06-15 00:30:00,453.82,450.259,Calabria
2026-06-15 00:30:00,2041.188,2025.171,Centre-North
2026-06-15 00:30:00,3972.041,3940.873,Centre-South
2026-06-15 00:30:00,14117.957,14007.177,North
2026-06-15 00:30:00,853.887,847.187,Sardinia
2026-06-15 00:30:00,2800.543,2778.568,South
2026-06-15 00:30:00,1758.564,1744.765,Sicily
2026-06-15 00:15:00,2895.406,2850.711,South
2026-06-15 00:15:00,1801.209,1773.405,Sicily
2026-06-15 00:15:00,872.022,858.561,Sardinia
2026-06-15 00:15:00,14293.991,14073.345,North
2026-06-15 00:15:00,4066.72,4003.945,Centre-South
2026-06-15 00:15:00,2094.474,2062.144,Centre-North
2026-06-15 00:15:00,472.178,464.889,Calabria
2026-06-15 00:15:00,26496.0,26087.0,Italy
2026-06-15 00:00:00,2779.662,2721.44,South
2026-06-15 00:00:00,1812.126,1774.17,Sicily
2026-06-15 00:00:00,885.825,867.271,Sardinia
2026-06-15 00:00:00,14617.062,14310.9,North
2026-06-15 00:00:00,4263.621,4174.317,Centre-South
2026-06-15 00:00:00,2130.479,2085.855,Centre-North
2026-06-15 00:00:00,438.227,429.048,Calabria
2026-06-15 00:00:00,26927.002,26363.001,Italy
2026-06-14 23:45:00,521.672,506.606,Calabria
2026-06-14 23:45:00,2141.201,2079.365,Centre-North
2026-06-14 23:45:00,4372.213,4245.946,Centre-South
2026-06-14 23:45:00,15032.26,14598.139,North
2026-06-14 23:45:00,902.329,876.271,Sardinia
2026-06-14 23:45:00,1852.362,1798.867,Sicily
2026-06-14 23:45:00,2740.963,2661.806,South
2026-06-14 23:45:00,27563.0,26767.0,Italy
2026-06-14 23:30:00,28213.0,27477.999,Italy
2026-06-14 23:30:00,546.218,531.988,Calabria
2026-06-14 23:30:00,2192.409,2135.293,Centre-North
2026-06-14 23:30:00,4509.449,4391.97,Centre-South
2026-06-14 23:30:00,15379.4,14978.738,North
2026-06-14 23:30:00,920.65,896.665,Sardinia
2026-06-14 23:30:00,2787.867,2715.238,South
2026-06-14 23:30:00,1877.007,1828.107,Sicily
2026-06-14 23:15:00,2773.801,2692.727,South
2026-06-14 23:15:00,1915.544,1859.555,Sicily
2026-06-14 23:15:00,937.978,910.562,Sardinia
2026-06-14 23:15:00,15830.106,15367.414,North
2026-06-14 23:15:00,4633.669,4498.233,Centre-South
2026-06-14 23:15:00,2260.132,2194.072,Centre-North
2026-06-14 23:15:00,558.769,542.437,Calabria
2026-06-14 23:15:00,28909.999,28065.0,Italy
2026-06-14 23:00:00,2773.739,2674.874,South
2026-06-14 23:00:00,1962.857,1892.895,Sicily
2026-06-14 23:00:00,965.008,930.612,Sardinia
2026-06-14 23:00:00,16306.094,15724.89,North
2026-06-14 23:00:00,4802.774,4631.587,Centre-South
2026-06-14 23:00:00,2325.341,2242.458,Centre-North
2026-06-14 23:00:00,575.187,554.685,Calabria
2026-06-14 23:00:00,29711.0,28652.001,Italy
2026-06-14 22:45:00,594.981,576.234,Calabria
2026-06-14 22:45:00,2390.545,2315.224,Centre-North
2026-06-14 22:45:00,4934.669,4779.189,Centre-South
2026-06-14 22:45:00,16688.106,16162.302,North
2026-06-14 22:45:00,996.561,965.162,Sardinia
2026-06-14 22:45:00,2021.448,1957.757,Sicily
2026-06-14 22:45:00,2810.69,2722.132,South
2026-06-14 22:45:00,30437.0,29478.0,Italy
2026-06-14 22:30:00,30770.999,30188.001,Italy
2026-06-14 22:30:00,599.082,587.732,Calabria
2026-06-14 22:30:00,2386.567,2341.351,Centre-North
2026-06-14 22:30:00,5047.788,4952.15,Centre-South
2026-06-14 22:30:00,16936.911,16616.018,North
2026-06-14 22:30:00,999.993,981.047,Sardinia
2026-06-14 22:30:00,2776.886,2724.274,South
2026-06-14 22:30:00,2023.772,1985.429,Sicily
2026-06-14 22:15:00,2817.348,2734.828,South
2026-06-14 22:15:00,2077.642,2016.788,Sicily
2026-06-14 22:15:00,1028.767,998.634,Sardinia
2026-06-14 22:15:00,17442.643,16931.749,North
2026-06-14 22:15:00,5178.281,5026.609,Centre-South
2026-06-14 22:15:00,2444.464,2372.866,Centre-North
2026-06-14 22:15:00,625.856,607.525,Calabria
2026-06-14 22:15:00,31615.001,30688.999,Italy
2026-06-14 22:00:00,2818.528,2761.522,South
2026-06-14 22:00:00,2118.528,2075.68,Sicily
2026-06-14 22:00:00,1047.66,1026.47,Sardinia
2026-06-14 22:00:00,17645.769,17288.877,North
2026-06-14 22:00:00,5236.549,5130.638,Centre-South
2026-06-14 22:00:00,2496.169,2445.683,Centre-North
2026-06-14 22:00:00,675.798,662.129,Calabria
2026-06-14 22:00:00,32039.001,31390.999,Italy
2026-06-14 21:45:00,686.856,668.897,Calabria
2026-06-14 21:45:00,2575.882,2508.529,Centre-North
2026-06-14 21:45:00,5415.048,5273.46,Centre-South
2026-06-14 21:45:00,17583.977,17124.205,North
2026-06-14 21:45:00,1070.914,1042.913,Sardinia
2026-06-14 21:45:00,2158.236,2101.804,Sicily
2026-06-14 21:45:00,2826.087,2752.192,South
2026-06-14 21:45:00,32317.0,31472.0,Italy
2026-06-14 21:30:00,32369.0,31890.0,Italy
2026-06-14 21:30:00,682.951,672.845,Calabria
2026-06-14 21:30:00,2565.207,2527.247,Centre-North
2026-06-14 21:30:00,5400.362,5320.447,Centre-South
2026-06-14 21:30:00,17690.679,17428.891,North
2026-06-14 21:30:00,1061.672,1045.961,Sardinia
2026-06-14 21:30:00,2811.082,2769.483,South
2026-06-14 21:30:00,2157.047,2125.126,Sicily
2026-06-14 21:15:00,2224.148,2167.186,Sicily
2026-06-14 21:15:00,1080.989,1053.304,Sardinia
2026-06-14 21:15:00,17857.393,17400.053,North
2026-06-14 21:15:00,5616.021,5472.191,Centre-South
2026-06-14 21:15:00,2567.837,2502.073,Centre-North
2026-06-14 21:15:00,689.791,672.125,Calabria
2026-06-14 21:15:00,32955.0,32111.0,Italy
2026-06-14 21:15:00,2918.821,2844.068,South
2026-06-14 21:00:00,2936.62,2852.312,South
2026-06-14 21:00:00,2268.282,2203.161,Sicily
2026-06-14 21:00:00,1092.107,1060.753,Sardinia
2026-06-14 21:00:00,17666.865,17159.661,North
2026-06-14 21:00:00,5708.781,5544.886,Centre-South
2026-06-14 21:00:00,2567.169,2493.467,Centre-North
2026-06-14 21:00:00,711.176,690.759,Calabria
2026-06-14 21:00:00,32951.0,32004.999,Italy
2026-06-14 20:45:00,680.708,663.057,Calabria
2026-06-14 20:45:00,2530.74,2465.116,Centre-North
2026-06-14 20:45:00,5529.62,5386.233,Centre-South
2026-06-14 20:45:00,17502.09,17048.248,North
2026-06-14 20:45:00,1063.5,1035.923,Sardinia
2026-06-14 20:45:00,2211.929,2154.572,Sicily
2026-06-14 20:45:00,2875.413,2800.851,South
2026-06-14 20:45:00,32394.0,31554.0,Italy
2026-06-14 20:30:00,32547.001,31798.999,Italy
2026-06-14 20:30:00,669.812,654.418,Calabria
2026-06-14 20:30:00,2603.662,2543.825,Centre-North
2026-06-14 20:30:00,5489.055,5362.904,Centre-South
2026-06-14 20:30:00,17719.765,17312.526,North
2026-06-14 20:30:00,1062.621,1038.199,Sardinia
2026-06-14 20:30:00,2834.502,2769.359,South
2026-06-14 20:30:00,2167.584,2117.768,Sicily
2026-06-14 20:15:00,2853.589,2765.939,South
2026-06-14 20:15:00,2131.292,2065.828,Sicily
2026-06-14 20:15:00,1053.109,1020.762,Sardinia
2026-06-14 20:15:00,17844.437,17296.336,North
2026-06-14 20:15:00,5470.293,5302.27,Centre-South
2026-06-14 20:15:00,2623.694,2543.106,Centre-North
2026-06-14 20:15:00,645.587,625.758,Calabria
2026-06-14 20:15:00,32622.001,31619.999,Italy
2026-06-14 20:00:00,2778.178,2677.212,South
2026-06-14 20:00:00,2140.572,2062.778,Sicily
2026-06-14 20:00:00,1064.091,1025.42,Sardinia
2026-06-14 20:00:00,18031.853,17376.528,North
2026-06-14 20:00:00,5621.867,5417.553,Centre-South
2026-06-14 20:00:00,2616.14,2521.062,Centre-North
2026-06-14 20:00:00,656.3,632.448,Calabria
2026-06-14 20:00:00,32909.001,31713.001,Italy
2026-06-14 19:45:00,616.465,627.349,Calabria
2026-06-14 19:45:00,2562.105,2607.34,Centre-North
2026-06-14 19:45:00,5532.538,5630.217,Centre-South
2026-06-14 19:45:00,18036.185,18354.62,North
2026-06-14 19:45:00,1033.092,1051.331,Sardinia
2026-06-14 19:45:00,2103.861,2141.005,Sicily
2026-06-14 19:45:00,2683.755,2731.137,South
2026-06-14 19:45:00,32568.001,33142.999,Italy
2026-06-14 19:30:00,32578.002,32680.0,Italy
2026-06-14 19:30:00,626.993,628.956,Calabria
2026-06-14 19:30:00,2561.413,2569.432,Centre-North
2026-06-14 19:30:00,5517.982,5535.258,Centre-South
2026-06-14 19:30:00,18069.198,18125.772,North
2026-06-14 19:30:00,1025.412,1028.622,Sardinia
2026-06-14 19:30:00,2669.761,2678.12,South
2026-06-14 19:30:00,2107.243,2113.84,Sicily
2026-06-14 19:15:00,2718.765,2720.608,South
2026-06-14 19:15:00,2121.897,2123.335,Sicily
2026-06-14 19:15:00,1022.052,1022.745,Sardinia
2026-06-14 19:15:00,17845.82,17857.918,North
2026-06-14 19:15:00,5504.934,5508.666,Centre-South
2026-06-14 19:15:00,2610.809,2612.579,Centre-North
2026-06-14 19:15:00,628.723,629.149,Calabria
2026-06-14 19:15:00,32453.0,32475.0,Italy
2026-06-14 19:00:00,2690.359,2734.076,South
2026-06-14 19:00:00,2102.586,2136.751,Sicily
2026-06-14 19:00:00,1010.187,1026.602,Sardinia
2026-06-14 19:00:00,17543.682,17828.758,North
2026-06-14 19:00:00,5455.412,5544.06,Centre-South
2026-06-14 19:00:00,2596.499,2638.69,Centre-North
2026-06-14 19:00:00,602.275,612.062,Calabria
2026-06-14 19:00:00,32001.0,32520.999,Italy
2026-06-14 18:45:00,568.691,577.245,Calabria
2026-06-14 18:45:00,2556.856,2595.313,Centre-North
2026-06-14 18:45:00,5454.555,5536.595,Centre-South
2026-06-14 18:45:00,17259.345,17518.938,North
2026-06-14 18:45:00,991.564,1006.477,Sardinia
2026-06-14 18:45:00,2099.34,2130.915,Sicily
2026-06-14 18:45:00,2650.649,2690.517,South
2026-06-14 18:45:00,31581.0,32056.0,Italy
2026-06-14 18:30:00,2642.512,2657.814,South
2026-06-14 18:30:00,2095.129,2107.261,Sicily
2026-06-14 18:30:00,31257.001,31438.0,Italy
2026-06-14 18:30:00,571.318,574.627,Calabria
2026-06-14 18:30:00,2509.965,2524.499,Centre-North
2026-06-14 18:30:00,5445.578,5477.112,Centre-South
2026-06-14 18:30:00,17028.959,17127.568,North
2026-06-14 18:30:00,963.54,969.119,Sardinia
2026-06-14 18:15:00,2552.353,2565.363,South
2026-06-14 18:15:00,2094.454,2105.129,Sicily
2026-06-14 18:15:00,954.035,958.898,Sardinia
2026-06-14 18:15:00,16868.742,16954.724,North
2026-06-14 18:15:00,5467.53,5495.398,Centre-South
2026-06-14 18:15:00,2488.726,2501.411,Centre-North
2026-06-14 18:15:00,572.16,575.077,Calabria
2026-06-14 18:15:00,30998.0,31156.0,Italy
2026-06-14 18:00:00,2436.776,2440.183,South
2026-06-14 18:00:00,2102.068,2105.007,Sicily
2026-06-14 18:00:00,945.361,946.683,Sardinia
2026-06-14 18:00:00,16609.727,16632.95,North
2026-06-14 18:00:00,5643.624,5651.515,Centre-South
2026-06-14 18:00:00,2448.649,2452.073,Centre-North
2026-06-14 18:00:00,568.794,569.59,Calabria
2026-06-14 18:00:00,30754.999,30798.001,Italy
2026-06-14 17:45:00,572.99,578.146,Calabria
2026-06-14 17:45:00,2417.629,2439.384,Centre-North
2026-06-14 17:45:00,5660.342,5711.277,Centre-South
2026-06-14 17:45:00,16443.484,16591.452,North
2026-06-14 17:45:00,893.58,901.621,Sardinia
2026-06-14 17:45:00,2071.595,2090.236,Sicily
2026-06-14 17:45:00,2167.381,2186.884,South
2026-06-14 17:45:00,30227.001,30499.0,Italy
2026-06-14 17:30:00,29929.001,30212.0,Italy
2026-06-14 17:30:00,574.624,580.057,Calabria
2026-06-14 17:30:00,2396.065,2418.721,Centre-North
2026-06-14 17:30:00,5718.658,5772.732,Centre-South
2026-06-14 17:30:00,16321.043,16475.37,North
2026-06-14 17:30:00,925.438,934.189,Sardinia
2026-06-14 17:30:00,1947.539,1965.954,South
2026-06-14 17:30:00,2045.634,2064.977,Sicily
2026-06-14 17:15:00,1875.833,1883.452,South
2026-06-14 17:15:00,2006.5,2014.65,Sicily
2026-06-14 17:15:00,931.074,934.856,Sardinia
2026-06-14 17:15:00,16076.966,16142.264,North
2026-06-14 17:15:00,5709.023,5732.211,Centre-South
2026-06-14 17:15:00,2372.47,2382.106,Centre-North
2026-06-14 17:15:00,573.133,575.461,Calabria
2026-06-14 17:15:00,29544.999,29665.0,Italy
2026-06-14 17:00:00,1870.312,1905.648,South
2026-06-14 17:00:00,1994.321,2032.0,Sicily
2026-06-14 17:00:00,929.667,947.231,Sardinia
2026-06-14 17:00:00,15915.225,16215.913,North
2026-06-14 17:00:00,5616.032,5722.137,Centre-South
2026-06-14 17:00:00,2337.053,2381.207,Centre-North
2026-06-14 17:00:00,554.39,564.864,Calabria
2026-06-14 17:00:00,29217.0,29769.0,Italy
2026-06-14 16:45:00,536.264,539.033,Calabria
2026-06-14 16:45:00,2325.344,2337.35,Centre-North
2026-06-14 16:45:00,5559.225,5587.928,Centre-South
2026-06-14 16:45:00,16005.434,16088.071,North
2026-06-14 16:45:00,950.493,955.4,Sardinia
2026-06-14 16:45:00,1985.72,1995.973,Sicily
2026-06-14 16:45:00,1883.521,1893.245,South
2026-06-14 16:45:00,29246.001,29397.0,Italy
2026-06-14 16:30:00,29337.001,28943.0,Italy
2026-06-14 16:30:00,547.649,540.294,Calabria
2026-06-14 16:30:00,2368.715,2336.903,Centre-North
2026-06-14 16:30:00,5553.307,5478.725,Centre-South
2026-06-14 16:30:00,16000.245,15785.359,North
2026-06-14 16:30:00,939.71,927.09,Sardinia
2026-06-14 16:30:00,1932.616,1906.66,South
2026-06-14 16:30:00,1994.759,1967.969,Sicily
2026-06-14 16:15:00,1905.119,1852.745,South
2026-06-14 16:15:00,1967.352,1913.268,Sicily
2026-06-14 16:15:00,925.32,899.882,Sardinia
2026-06-14 16:15:00,15856.868,15420.946,North
2026-06-14 16:15:00,5533.426,5381.306,Centre-South
2026-06-14 16:15:00,2332.45,2268.329,Centre-North
2026-06-14 16:15:00,543.465,528.525,Calabria
2026-06-14 16:15:00,29064.0,28265.001,Italy
2026-06-14 16:00:00,1852.213,1823.505,South
2026-06-14 16:00:00,1966.546,1936.066,Sicily
2026-06-14 16:00:00,918.378,904.144,Sardinia
2026-06-14 16:00:00,15880.829,15634.687,North
2026-06-14 16:00:00,5577.023,5490.583,Centre-South
2026-06-14 16:00:00,2352.936,2316.467,Centre-North
2026-06-14 16:00:00,550.075,541.549,Calabria
2026-06-14 16:00:00,29098.0,28647.001,Italy
2026-06-14 15:45:00,553.572,550.041,Calabria
2026-06-14 15:45:00,2379.171,2363.995,Centre-North
2026-06-14 15:45:00,5523.491,5488.256,Centre-South
2026-06-14 15:45:00,15888.77,15787.415,North
2026-06-14 15:45:00,919.954,914.086,Sardinia
2026-06-14 15:45:00,1968.827,1956.267,Sicily
2026-06-14 15:45:00,1924.214,1911.939,South
2026-06-14 15:45:00,29157.999,28971.999,Italy
2026-06-14 15:30:00,29139.999,29082.0,Italy
2026-06-14 15:30:00,561.775,560.657,Calabria
2026-06-14 15:30:00,2369.152,2364.437,Centre-North
2026-06-14 15:30:00,5513.833,5502.858,Centre-South
2026-06-14 15:30:00,15875.047,15843.449,North
2026-06-14 15:30:00,913.084,911.267,Sardinia
2026-06-14 15:30:00,1956.98,1953.085,South
2026-06-14 15:30:00,1950.128,1946.247,Sicily
2026-06-14 15:15:00,1973.498,1965.783,South
2026-06-14 15:15:00,1954.51,1946.869,Sicily
2026-06-14 15:15:00,923.492,919.882,Sardinia
2026-06-14 15:15:00,16128.43,16065.379,North
2026-06-14 15:15:00,5495.377,5473.894,Centre-South
2026-06-14 15:15:00,2375.058,2365.773,Centre-North
2026-06-14 15:15:00,566.636,564.421,Calabria
2026-06-14 15:15:00,29417.001,29302.001,Italy
2026-06-14 15:00:00,2043.154,2022.869,South
2026-06-14 15:00:00,1987.902,1968.166,Sicily
2026-06-14 15:00:00,945.232,935.847,Sardinia
2026-06-14 15:00:00,16237.241,16076.034,North
2026-06-14 15:00:00,5597.224,5541.654,Centre-South
2026-06-14 15:00:00,2410.083,2386.155,Centre-North
2026-06-14 15:00:00,593.163,587.274,Calabria
2026-06-14 15:00:00,29813.999,29517.999,Italy
2026-06-14 14:45:00,598.033,592.267,Calabria
2026-06-14 14:45:00,2407.875,2384.662,Centre-North
2026-06-14 14:45:00,5615.396,5561.26,Centre-South
2026-06-14 14:45:00,16154.233,15998.497,North
2026-06-14 14:45:00,941.132,932.059,Sardinia
2026-06-14 14:45:00,1977.785,1958.718,Sicily
2026-06-14 14:45:00,2075.545,2055.536,South
2026-06-14 14:45:00,29769.999,29482.999,Italy
2026-06-14 14:30:00,29955.0,29608.998,Italy
2026-06-14 14:30:00,603.124,596.157,Calabria
2026-06-14 14:30:00,2425.907,2397.886,Centre-North
2026-06-14 14:30:00,5584.466,5519.961,Centre-South
2026-06-14 14:30:00,16299.763,16111.49,North
2026-06-14 14:30:00,943.776,932.875,Sardinia
2026-06-14 14:30:00,2115.412,2090.977,South
2026-06-14 14:30:00,1982.552,1959.652,Sicily
2026-06-14 14:15:00,2187.19,2162.462,South
2026-06-14 14:15:00,2003.91,1981.254,Sicily
2026-06-14 14:15:00,951.32,940.565,Sardinia
2026-06-14 14:15:00,16378.112,16192.941,North
2026-06-14 14:15:00,5606.825,5543.434,Centre-South
2026-06-14 14:15:00,2430.67,2403.188,Centre-North
2026-06-14 14:15:00,602.973,596.156,Calabria
2026-06-14 14:15:00,30161.0,29820.0,Italy
2026-06-14 14:00:00,2265.279,2226.194,South
2026-06-14 14:00:00,2034.967,1999.856,Sicily
2026-06-14 14:00:00,962.099,945.499,Sardinia
2026-06-14 14:00:00,16300.514,16019.267,North
2026-06-14 14:00:00,5723.221,5624.473,Centre-South
2026-06-14 14:00:00,2414.759,2373.095,Centre-North
2026-06-14 14:00:00,611.161,600.616,Calabria
2026-06-14 14:00:00,30312.0,29789.0,Italy
2026-06-14 13:45:00,610.124,600.629,Calabria
2026-06-14 13:45:00,2386.801,2349.657,Centre-North
2026-06-14 13:45:00,5674.928,5586.614,Centre-South
2026-06-14 13:45:00,16409.283,16153.919,North
2026-06-14 13:45:00,957.464,942.564,Sardinia
2026-06-14 13:45:00,2031.27,1999.659,Sicily
2026-06-14 13:45:00,2260.131,2224.958,South
2026-06-14 13:45:00,30330.001,29858.0,Italy
2026-06-14 13:30:00,30701.001,30030.0,Italy
2026-06-14 13:30:00,624.151,610.51,Calabria
2026-06-14 13:30:00,2428.47,2375.393,Centre-North
2026-06-14 13:30:00,5679.07,5554.948,Centre-South
2026-06-14 13:30:00,16543.07,16181.505,North
2026-06-14 13:30:00,982.969,961.485,Sardinia
2026-06-14 13:30:00,2365.985,2314.274,South
2026-06-14 13:30:00,2077.286,2031.885,Sicily
2026-06-14 13:15:00,2508.351,2461.516,South
2026-06-14 13:15:00,2075.757,2036.999,Sicily
2026-06-14 13:15:00,989.594,971.116,Sardinia
2026-06-14 13:15:00,16513.074,16204.744,North
2026-06-14 13:15:00,5613.233,5508.424,Centre-South
2026-06-14 13:15:00,2466.798,2420.738,Centre-North
2026-06-14 13:15:00,628.194,616.464,Calabria
2026-06-14 13:15:00,30795.001,30220.001,Italy
2026-06-14 13:00:00,2520.853,2468.689,South
2026-06-14 13:00:00,2118.429,2074.592,Sicily
2026-06-14 13:00:00,1006.093,985.274,Sardinia
2026-06-14 13:00:00,16721.379,16375.36,North
2026-06-14 13:00:00,5713.012,5594.792,Centre-South
2026-06-14 13:00:00,2496.01,2444.359,Centre-North
2026-06-14 13:00:00,642.224,628.934,Calabria
2026-06-14 13:00:00,31218.0,30572.0,Italy
2026-06-14 12:45:00,654.623,640.359,Calabria
2026-06-14 12:45:00,2535.044,2479.806,Centre-North
2026-06-14 12:45:00,5828.316,5701.32,Centre-South
2026-06-14 12:45:00,16895.484,16527.339,North
2026-06-14 12:45:00,946.622,925.996,Sardinia
2026-06-14 12:45:00,2141.138,2094.484,Sicily
2026-06-14 12:45:00,2481.773,2427.697,South
2026-06-14 12:45:00,31483.0,30797.001,Italy
2026-06-14 12:30:00,31494.0,30966.0,Italy
2026-06-14 12:30:00,673.629,662.336,Calabria
2026-06-14 12:30:00,2531.469,2489.029,Centre-North
2026-06-14 12:30:00,5872.355,5773.905,Centre-South
2026-06-14 12:30:00,16886.224,16603.124,North
2026-06-14 12:30:00,955.098,939.086,Sardinia
2026-06-14 12:30:00,2442.176,2401.232,South
2026-06-14 12:30:00,2133.049,2097.288,Sicily
2026-06-14 12:15:00,2495.326,2477.838,South
2026-06-14 12:15:00,2136.543,2121.569,Sicily
2026-06-14 12:15:00,962.277,955.533,Sardinia
2026-06-14 12:15:00,16886.543,16768.197,North
2026-06-14 12:15:00,5857.748,5816.695,Centre-South
2026-06-14 12:15:00,2530.421,2512.687,Centre-North
2026-06-14 12:15:00,665.142,660.48,Calabria
2026-06-14 12:15:00,31534.0,31312.999,Italy
2026-06-14 12:00:00,2434.641,2408.07,South
2026-06-14 12:00:00,2153.337,2129.836,Sicily
2026-06-14 12:00:00,952.713,942.315,Sardinia
2026-06-14 12:00:00,17022.104,16836.332,North
2026-06-14 12:00:00,5858.813,5794.873,Centre-South
2026-06-14 12:00:00,2508.878,2481.497,Centre-North
